"id","deviceid","timestamp","speed","direction","vehicletype"
"a63ac9a6-6ea0-4b53-8640-2dff9d41dd71","Vehicle-DM258","2026-02-01 19:49:09.407","33.89099392539811","North-East","private"
"5bb6e7e7-ba85-450c-a09e-2dac2f0ec6fe","Vehicle-DM258","2026-02-01 19:50:01.407","7.216642878434176","North-East","private"
"05ed30dc-e86e-4485-aeff-8a7f1fa50482","Vehicle-DM258","2026-02-01 19:50:31.407","21.21930754635718","North-East","private"
"b48ef785-7294-4582-aeaf-3b11d216200b","Vehicle-DM258","2026-02-01 19:51:25.407","26.958748424524522","North-East","private"
"1e1520f3-bf09-4db1-abda-745672210292","Vehicle-DM258","2026-02-01 19:52:16.407","19.465310134570032","North-East","private"
"7a26e3d1-906b-4aba-94b7-d4fcccc74fb9","Vehicle-DM258","2026-02-01 19:52:55.407","0.3091962627724776","North-East","private"
"d0862844-ddf7-4bc2-a711-dc06ae756aa6","Vehicle-DM258","2026-02-01 19:27:59.407","6.335126552209296","North-East","private"
"235e1ce6-1929-43a9-afa2-0b1f5772f908","Vehicle-DM258","2026-02-01 19:28:45.407","16.619613717414122","North-East","private"
"d7c278d7-a1bd-459e-bb48-3430f28757db","Vehicle-DM258","2026-02-01 19:29:40.407","13.59500972457182","North-East","private"
"d5e111db-3fac-43a4-9b89-33ccfcd61841","Vehicle-DM258","2026-02-01 19:30:25.407","22.07669668283244","North-East","private"
"0cbca562-fb39-45e7-83db-3a7ab1008e92","Vehicle-DM258","2026-02-01 01:52:07.885","35.10824852256856","North-East","private"
"05e4d0b3-b561-47e2-b187-143b000a4dc8","Vehicle-DM258","2026-02-01 01:52:50.885","10.195591859311168","North-East","private"
"661d906a-5297-4315-9dd3-6f3e7f528b08","Vehicle-DM258","2026-02-01 01:13:26.885","13.445181747935298","North-East","private"
"2fec4e16-9ceb-43fe-b37b-8ef789809049","Vehicle-DM258","2026-02-01 01:14:17.885","25.70998592037343","North-East","private"
"8765a91a-5366-4ef3-9605-edbc16232a3e","Vehicle-DM258","2026-02-01 01:15:11.885","16.86259307034955","North-East","private"
"ee5bdda5-4387-4a28-8e62-dc469b02182e","Vehicle-DM258","2026-02-01 01:37:04.885","34.967614962172334","North-East","private"
"f34ebba9-04f3-4989-9052-3626c7c637cc","Vehicle-DM258","2026-02-01 18:46:57.407","35.295323005629506","North-East","private"
"d0adf777-9ad0-426c-a327-3c0bb6277ba7","Vehicle-DM258","2026-02-01 18:47:50.407","26.138219530631662","North-East","private"
"1c21612e-ae1d-4692-b1ad-93435c6f7e91","Vehicle-DM258","2026-02-01 18:48:34.407","36.93062397104051","North-East","private"
"619ba912-6ee4-40ca-8675-51e79e9018d7","Vehicle-DM258","2026-02-01 18:49:31.407","2.345415998887157","North-East","private"
"1e78757e-1e2d-41e7-8336-3c03575b5965","Vehicle-DM258","2026-02-01 18:50:31.407","29.429487151561737","North-East","private"
"38b3afbb-916a-4b4f-9a01-81c05e24ff32","Vehicle-DM258","2026-02-01 18:51:28.407","23.801404258001106","North-East","private"
"0f4969a2-e29e-468a-b5a0-99b13750682c","Vehicle-DM258","2026-02-01 18:52:16.407","12.654793839069086","North-East","private"
"69f5f7e6-1fe4-4b58-8135-0eab81b4370d","Vehicle-DM258","2026-02-01 01:37:53.885","25.993466103170903","North-East","private"
"1957c9d3-0ef5-4d0b-ab3b-9ce5277a0bd1","Vehicle-DM258","2026-02-01 18:52:46.407","39.93817763417769","North-East","private"
"45921ce6-b16e-496b-a490-6b6af1222bc5","Vehicle-DM258","2026-02-01 18:53:42.407","12.100685719155596","North-East","private"
"bb25be22-2402-4d91-8d55-46d0dbbae5af","Vehicle-DM258","2026-02-01 18:54:29.407","11.270250858315771","North-East","private"
"ec042b4a-963e-44a1-ad90-abd43400aa85","Vehicle-DM258","2026-02-01 18:55:07.407","13.342261544203527","North-East","private"
"7288ee21-3b5e-481c-a7f5-d885a1d0e6de","Vehicle-DM258","2026-02-01 18:56:05.407","1.4411255224332242","North-East","private"
"0c7dab3d-bafb-4979-a999-2db3694f150a","Vehicle-DM258","2026-02-01 01:17:28.885","25.089695824041776","North-East","private"
"a2527b22-eb4e-4672-b20b-636b381396ec","Vehicle-DM258","2026-02-01 01:18:09.885","25.901730162272205","North-East","private"
"27f2fbee-612f-457b-89be-5a421b55d97e","Vehicle-DM258","2026-02-01 01:19:09.885","24.636494162142043","North-East","private"
"36b6e46c-c327-44b9-9710-3c02e0e52f84","Vehicle-DM258","2026-02-01 19:06:40.407","16.303974786663467","North-East","private"
"aa233486-6ce3-4ddd-9eee-f7ec0538a273","Vehicle-DM258","2026-02-01 19:07:22.407","37.709666297363874","North-East","private"
"77f3329b-98e7-48da-bcde-205ad73be2cb","Vehicle-DM258","2026-02-01 19:08:07.407","13.445181747935298","North-East","private"
"3155d1b2-8cdb-4492-b295-d78066efc3a2","Vehicle-DM258","2026-02-01 19:08:58.407","25.70998592037343","North-East","private"
"0472323e-7642-4782-8e00-25c40a2227b5","Vehicle-DM258","2026-02-01 19:09:52.407","16.86259307034955","North-East","private"
"ef39e19c-76e0-4a3d-aad7-70b6c7627929","Vehicle-DM258","2026-02-01 19:10:28.407","24.853426263446316","North-East","private"
"bb1c4532-2250-4aca-b54e-5edf35cf026c","Vehicle-DM258","2026-02-01 19:11:21.407","31.111675447017305","North-East","private"
"00f43290-6f3d-4e27-9405-24df6faa139a","Vehicle-DM258","2026-02-01 19:12:09.407","25.089695824041776","North-East","private"
"12b4f47c-8707-4b6b-801c-e3ff910f0942","Vehicle-DM258","2026-02-01 19:12:50.407","25.901730162272205","North-East","private"
"1c9708d2-23bf-43b1-8c36-2dce7ee850cd","Vehicle-DM258","2026-02-01 01:50:21.885","18.321700883907283","North-East","private"
"0c815cad-a3fa-4139-a321-3992ebf4dd1a","Vehicle-DM258","2026-02-01 01:51:10.885","5.047663532202242","North-East","private"
"ada059db-42bb-4844-b60c-cdba796e2f5b","Vehicle-DM258","2026-02-01 19:13:50.407","24.636494162142043","North-East","private"
"45c0448d-deac-439e-a9b7-66c75e5192c2","Vehicle-DM258","2026-02-01 19:14:44.407","24.413268169220824","North-East","private"
"6a2a33ba-1ee6-48dc-b699-729efe70c7f2","Vehicle-DM258","2026-02-01 19:15:42.407","0.40604457754708445","North-East","private"
"770021d0-99e2-4ed3-9e92-e3e9933ed053","Vehicle-DM258","2026-02-01 19:00:37.407","29.67800311357906","North-East","private"
"ba869d74-c2e2-4d28-9dcb-f0af4aeb4815","Vehicle-DM258","2026-02-01 19:01:17.407","11.826208101037881","North-East","private"
"4550ec43-d975-4545-9d12-8f80d14fc017","Vehicle-DM258","2026-02-01 01:53:37.885","26.80053058929183","North-East","private"
"168360d3-27ce-4a40-86d6-716fd85df266","Vehicle-DM258","2026-02-01 01:54:28.885","33.89099392539811","North-East","private"
"a0462531-8db5-4913-a961-27f78d5c709e","Vehicle-DM258","2026-02-01 01:55:20.885","7.216642878434176","North-East","private"
"72fa2bc4-c137-441d-8f49-3fdae96808d9","Vehicle-DM258","2026-02-01 01:33:18.885","6.335126552209296","North-East","private"
"ef826edc-cc8f-4f64-8cd3-2b6d03838ecf","Vehicle-DM258","2026-02-01 01:34:04.885","16.619613717414122","North-East","private"
"6fd39988-c925-40c1-bd25-2db6e8385025","Vehicle-DM258","2026-02-01 01:34:59.885","13.59500972457182","North-East","private"
"96e419cd-a665-428e-bc72-209f24dd6351","Vehicle-DM258","2026-02-01 18:56:38.407","22.39534076575479","North-East","private"
"b23028f2-30ae-4ea3-b3fb-e1857f595f4e","Vehicle-DM258","2026-02-01 18:57:18.407","16.468526662062146","North-East","private"
"2aad96d0-e9ae-4b18-8ac8-a9aa2014d90d","Vehicle-DM258","2026-02-01 01:15:47.885","24.853426263446316","North-East","private"
"6e80f867-e3ea-41dc-8f7c-f3d2b2f89f7d","Vehicle-DM258","2026-02-01 01:16:40.885","31.111675447017305","North-East","private"
"2414edea-ddbf-4592-8d21-70b57a66ab86","Vehicle-DM258","2026-02-01 01:44:56.885","26.893631894040524","North-East","private"
"7fcb6ac2-5c94-4a43-9207-5e57e508ed8d","Vehicle-DM258","2026-02-01 01:45:28.885","18.570701452907215","North-East","private"
"29d0f9ef-6f01-4008-b852-b55d83b7a4bc","Vehicle-DM258","2026-02-01 01:46:02.885","14.840460619475309","North-East","private"
"00b276a4-316a-4b52-903c-3859f804b68c","Vehicle-DM258","2026-02-01 01:46:54.885","17.735323442428065","North-East","private"
"385bac16-e512-42ad-b52a-ba0c6c06648f","Vehicle-DM258","2026-02-01 01:47:27.885","32.96764327726286","North-East","private"
"0855b09b-d996-4e76-a3c0-943a6e142255","Vehicle-DM258","2026-02-01 01:55:50.885","21.21930754635718","North-East","private"
"8cd99cd7-4fd7-4d3e-8f6b-28725c3aebee","Vehicle-DM258","2026-02-01 01:56:44.885","26.958748424524522","North-East","private"
"eb45fe09-27b0-46b7-a204-58ccfbf59163","Vehicle-DM258","2026-02-01 19:33:25.407","39.89703691824862","North-East","private"
"bb911a92-c850-4eed-b3b8-a68a9c8a8268","Vehicle-DM258","2026-02-01 19:33:56.407","2.2447691242002765","North-East","private"
"702ea22b-7dac-44e7-8adb-a0e69ea15b65","Vehicle-DM258","2026-02-01 19:34:38.407","9.633191674252522","North-East","private"
"175f58c0-625b-4f3c-bece-37532468e1f8","Vehicle-DM258","2026-02-01 19:01:56.407","17.195525999593386","North-East","private"
"2e58a0e4-1083-44d2-818a-17aac8eb7d9b","Vehicle-DM258","2026-02-01 19:02:45.407","32.73693858146657","North-East","private"
"7221b8de-bc30-4bad-8bbb-135a557b64d8","Vehicle-DM258","2026-02-01 19:03:33.407","27.8541700196202","North-East","private"
"1722c6c3-0b0f-4d21-8063-db8c5274a188","Vehicle-DM258","2026-02-01 19:16:21.407","27.671486211808073","North-East","private"
"ab5eb5df-5d04-4148-a810-39244add8e4a","Vehicle-DM258","2026-02-01 19:17:00.407","4.826235390092233","North-East","private"
"155f0257-96b1-41fc-899a-d9108b3c0995","Vehicle-DM258","2026-02-01 19:17:54.407","11.3199481309982","North-East","private"
"321635b1-a35b-4c72-904e-54e71b39276a","Vehicle-DM258","2026-02-01 01:57:35.885","19.465310134570032","North-East","private"
"16b96572-7b25-4752-aae3-ce7ea9eae654","Vehicle-DM258","2026-02-01 01:58:14.885","0.3091962627724776","North-East","private"
"ffacbe3a-2e29-4218-a08c-7a357e5fff95","Vehicle-DM258","2026-02-01 01:25:47.885","24.252706049718512","North-East","private"
"ca4dcda5-0e12-4286-b97b-81cb605aa20c","Vehicle-DM258","2026-02-01 01:26:36.885","3.969342990991529","North-East","private"
"c8cc02df-3cf0-4f2e-9cc7-ea8e8a24839b","Vehicle-DM258","2026-02-01 01:39:57.885","9.633191674252522","North-East","private"
"6dab543e-dbb0-4c6c-ab8d-cf0be0be9bb0","Vehicle-DM258","2026-02-01 01:40:32.885","37.80942539738584","North-East","private"
"6b160a25-bd10-4677-a05c-b645682daef1","Vehicle-DM258","2026-02-01 01:41:05.885","22.876907694029555","North-East","private"
"9ed5a1cf-588f-4481-b088-0fed0fef7d9f","Vehicle-DM258","2026-02-01 01:48:03.885","30.60629503554338","North-East","private"
"38b474f8-b8bf-43c8-b651-80abb29c2cab","Vehicle-DM258","2026-02-01 01:48:37.885","31.940552942304944","North-East","private"
"3e3d28c2-3892-48a0-ac0a-2437541f2beb","Vehicle-DM258","2026-02-01 01:49:30.885","4.5459722714618644","North-East","private"
"3a86bd5b-0488-48ee-a0f4-88a933f0aea3","Vehicle-DM258","2026-02-01 19:18:41.407","37.76358459182963","North-East","private"
"3ac2325e-df3f-42ef-8559-07e2de0c4d64","Vehicle-DM258","2026-02-01 19:19:41.407","4.563485628996982","North-East","private"
"4b01bd3f-5edd-4785-9c6c-11701db7beb3","Vehicle-DM258","2026-02-01 19:20:28.407","24.252706049718512","North-East","private"
"6b95e142-70b8-48c5-acc9-18b200953b03","Vehicle-DM258","2026-02-01 01:31:42.885","18.193036344069178","North-East","private"
"b3ded2c5-82ca-4015-9cb7-33b9eee8d53b","Vehicle-DM258","2026-02-01 01:07:15.885","17.195525999593386","North-East","private"
"28b3a82d-892e-487c-8fe8-1c066c3530ae","Vehicle-DM258","2026-02-01 01:32:23.885","19.939724095287545","North-East","private"
"e92369ff-2f79-4aaa-915e-35ea4603712a","Vehicle-DM258","2026-02-01 01:08:04.885","32.73693858146657","North-East","private"
"e001bb53-cdf9-4847-9641-634b78a7422b","Vehicle-DM258","2026-02-01 01:08:52.885","27.8541700196202","North-East","private"
"3f6107e0-0928-441e-ab4b-886d161a8198","Vehicle-DM258","2026-02-01 01:09:44.885","2.008735405625637","North-East","private"
"efce4dab-48cc-4a48-99e2-46f4c3e0f05d","Vehicle-DM258","2026-02-01 01:10:33.885","35.680811853640726","North-East","private"
"f7b8e09f-cd8b-4265-a6a4-ad255caaf088","Vehicle-DM258","2026-02-01 01:11:23.885","17.59490373059611","North-East","private"
"e1398ea1-0713-470c-8072-8e8098d59420","Vehicle-DM258","2026-02-01 01:11:59.885","16.303974786663467","North-East","private"
"a103275e-cf1e-4e0c-b32d-8cb71d5e2019","Vehicle-DM258","2026-02-01 01:12:41.885","37.709666297363874","North-East","private"
"de1a7172-a116-4159-80df-fadb08688eda","Vehicle-DM258","2026-02-01 00:41:22.885","5.581517141005756","North-East","private"
"66b0783b-5332-4e8a-b448-7532f2243a0d","Vehicle-DM258","2026-02-01 00:42:14.885","8.817624881627868","North-East","private"
"020541cd-b376-4b11-b615-cb1b87cd3a54","Vehicle-DM258","2026-02-01 00:42:46.885","14.359175219385136","North-East","private"
"5109432c-7c03-4807-92a2-5de0cc1f36cd","Vehicle-DM258","2026-02-01 00:43:35.885","14.46540104667906","North-East","private"
"8a36468b-0d93-4ea5-a0d2-6862acd999e7","Vehicle-DM258","2026-02-01 00:44:31.885","14.807238684675305","North-East","private"
"5a9ce531-ae7d-44b0-9932-7c3950529058","Vehicle-DM258","2026-02-01 00:45:30.885","22.27798975098585","North-East","private"
"42fc30c5-3152-49f2-9f01-06a477958ed3","Vehicle-DM258","2026-02-01 00:46:22.885","26.2175466117952","North-East","private"
"d27f7954-0960-4ca2-84c2-f368e2b29330","Vehicle-DM258","2026-02-01 00:46:59.885","5.533269795634235","North-East","private"
"e43a61ff-ba58-4fb2-8eaa-81f478a9ed83","Vehicle-DM258","2026-02-01 00:47:43.885","38.84313510454473","North-East","private"
"d0a6ecad-db8a-478f-afba-790227b9fdaa","Vehicle-DM258","2026-02-01 00:48:13.885","35.03411761512776","North-East","private"
"13804798-7c78-41c4-bc42-d174d7494c42","Vehicle-DM258","2026-02-01 00:49:00.885","36.89736322473099","North-East","private"
"beed4431-f895-4030-9e14-5ba59b449542","Vehicle-DM258","2026-02-01 00:50:00.885","29.27630379378511","North-East","private"
"8d1fc08e-ba58-4943-a00c-67c26fae1409","Vehicle-DM258","2026-02-01 00:50:54.885","8.046042535587837","North-East","private"
"83b5bd76-5057-4f6b-8793-89160309a630","Vehicle-DM258","2026-02-01 00:51:42.885","2.8397234403613014","North-East","private"
"86edc215-8242-4289-8683-213e41fa6b8e","Vehicle-DM258","2026-02-01 00:52:16.885","35.295323005629506","North-East","private"
"abf534b2-9aad-43fa-b53e-2afbadca7a14","Vehicle-DM258","2026-02-01 00:53:09.885","26.138219530631662","North-East","private"
"c318f094-8abc-4595-a134-6958d6c699ba","Vehicle-DM258","2026-02-01 00:53:53.885","36.93062397104051","North-East","private"
"e93b350a-93c2-4a39-b0c2-89525cad4cbd","Vehicle-DM258","2026-02-01 00:54:50.885","2.345415998887157","North-East","private"
"ec3952da-604d-4328-84fd-35c0ec252a65","Vehicle-DM258","2026-02-01 00:55:50.885","29.429487151561737","North-East","private"
"ee08ffc9-7a3e-436d-8311-0e7e2d0fc4dc","Vehicle-DM258","2026-02-01 00:56:47.885","23.801404258001106","North-East","private"
"5d9ecf93-562b-41db-a21a-14f0d4ead308","Vehicle-DM258","2026-02-01 00:57:35.885","12.654793839069086","North-East","private"
"ce3a747c-33bf-4015-93f3-35f85862ac7a","Vehicle-DM258","2026-02-01 00:58:05.885","39.93817763417769","North-East","private"
"84db54d2-96ae-4484-b0da-0c3958030c94","Vehicle-DM258","2026-02-01 00:59:01.885","12.100685719155596","North-East","private"
"6bcf53fd-36bf-411e-a4ae-54bdd00ca188","Vehicle-DM258","2026-02-01 00:59:48.885","11.270250858315771","North-East","private"
"9e1f13d2-8237-46e4-ba31-36f4fed4ea55","Vehicle-DM258","2026-02-01 01:00:26.885","13.342261544203527","North-East","private"
"87be4af9-9344-4147-b31a-539a48bdb85e","Vehicle-DM258","2026-02-01 01:01:24.885","1.4411255224332242","North-East","private"
"4112bae2-b15d-4939-9901-e95ed9c82c10","Vehicle-DM258","2026-02-01 01:01:57.885","22.39534076575479","North-East","private"
"1b09ef75-82c4-42b2-85a1-b8d731e46b90","Vehicle-DM258","2026-02-01 01:02:37.885","16.468526662062146","North-East","private"
"0b34ed05-b80a-4a82-b518-5d41e7da436c","Vehicle-DM258","2026-02-01 01:03:21.885","32.821455238862484","North-East","private"
"461becf8-008b-44d7-a98a-de9cbecf251e","Vehicle-DM258","2026-02-01 01:04:12.885","21.448629299148877","North-East","private"
"35be4e9e-b88c-41cd-a580-a0c71062faef","Vehicle-DM258","2026-02-01 01:05:05.885","17.45575535482432","North-East","private"
"d7cabc15-b505-4681-97b3-8b63954d8e0e","Vehicle-DM258","2026-02-01 01:05:56.885","29.67800311357906","North-East","private"
"33fafc02-1ec6-4ed6-9477-f7edda5c0481","Vehicle-DM258","2026-02-01 01:06:36.885","11.826208101037881","North-East","private"
"9cd99094-908a-435c-86e8-160b5aa08968","Vehicle-DM258","2026-02-01 01:38:44.885","39.89703691824862","North-East","private"
"dd1aaa96-2ca1-406c-9b4c-9e9d640c16f4","Vehicle-DM258","2026-02-01 01:39:15.885","2.2447691242002765","North-East","private"
"989938e0-bb97-4438-baef-856be1bb26be","Vehicle-DM258","2026-01-31 00:17:54.650","5.581517141005756","North-East","private"
"a155442d-8fda-47a3-811e-3c5338017686","Vehicle-DM258","2026-01-31 00:18:46.650","8.817624881627868","North-East","private"
"9bfe1d42-57b6-43dc-9443-7388a9dcb6b6","Vehicle-DM258","2026-01-31 00:19:18.650","14.359175219385136","North-East","private"
"d12977e9-7373-4471-abc4-48f570ee964d","Vehicle-DM258","2026-01-31 00:20:07.650","14.46540104667906","North-East","private"
"bfae818f-00c0-4345-8200-5f849c049695","Vehicle-DM258","2026-01-31 00:21:03.650","14.807238684675305","North-East","private"
"13466c10-8828-4ff3-914a-063a77d3536b","Vehicle-DM258","2026-01-31 00:22:02.650","22.27798975098585","North-East","private"
"1bbcefae-9117-417b-9bfb-ce52aa1e1f60","Vehicle-DM258","2026-01-31 00:22:54.650","26.2175466117952","North-East","private"
"3446694d-f8c6-4ece-8c44-c5504fee18bf","Vehicle-DM258","2026-01-31 00:23:31.650","5.533269795634235","North-East","private"
"25205a3f-6d9d-4b68-8d1a-a4d3991b74f2","Vehicle-DM258","2026-01-31 00:24:15.650","38.84313510454473","North-East","private"
"8b8f9d03-3c98-41ef-8cf2-c97cf176ad3d","Vehicle-DM258","2026-01-31 00:24:45.650","35.03411761512776","North-East","private"
"03b38a68-4a5d-4f26-b757-d2564de2368a","Vehicle-DM258","2026-01-31 00:25:32.650","36.89736322473099","North-East","private"
"02f15d04-b08d-409e-a192-84f04d886a07","Vehicle-DM258","2026-01-31 00:26:32.650","29.27630379378511","North-East","private"
"17f3e741-dae9-4cfb-bfbd-715a04cdc5a2","Vehicle-DM258","2026-01-31 00:27:26.650","8.046042535587837","North-East","private"
"6bca7681-1e5a-45fb-8135-f43c45acd0f3","Vehicle-DM258","2026-01-31 00:28:14.650","2.8397234403613014","North-East","private"
"7309bd9c-4c1c-4812-bd97-11a3057835c6","Vehicle-DM258","2026-01-31 00:28:48.650","35.295323005629506","North-East","private"
"0136339e-0c46-4973-b4bd-2305094b1340","Vehicle-DM258","2026-01-31 00:29:41.650","26.138219530631662","North-East","private"
"c0232968-fa58-4eed-8d3d-1b6d04d33455","Vehicle-DM258","2026-01-31 00:30:25.650","36.93062397104051","North-East","private"
"5632f05f-dec0-4a3a-a316-bc85a5fd5486","Vehicle-DM258","2026-01-31 00:31:22.650","2.345415998887157","North-East","private"
"198cf125-24a3-4083-a8af-1c871679ee06","Vehicle-DM258","2026-01-31 00:32:22.650","29.429487151561737","North-East","private"
"9e0ebc33-6685-4dd5-b88e-d1f98f095db3","Vehicle-DM258","2026-01-31 00:33:19.650","23.801404258001106","North-East","private"
"773641bd-184d-4723-8971-f047213272fc","Vehicle-DM258","2026-01-31 00:34:07.650","12.654793839069086","North-East","private"
"6e5fd49b-ff32-4de1-aae8-81d17ab3fcdb","Vehicle-DM258","2026-01-31 00:34:37.650","39.93817763417769","North-East","private"
"81baf18f-8f72-478c-8e57-cb784a4226b2","Vehicle-DM258","2026-01-31 00:35:33.650","12.100685719155596","North-East","private"
"544f8c02-e669-4c4a-af23-ae1fe58694a6","Vehicle-DM258","2026-01-31 00:36:20.650","11.270250858315771","North-East","private"
"b032378e-b9e0-41f0-a71e-55ec12b79f4c","Vehicle-DM258","2026-01-31 00:36:58.650","13.342261544203527","North-East","private"
"6b71c65b-813e-4df2-ae81-4f9fd94b0925","Vehicle-DM258","2026-01-31 00:37:56.650","1.4411255224332242","North-East","private"
"a7ecf700-1403-4895-b623-81559337e20d","Vehicle-DM258","2026-01-31 00:38:29.650","22.39534076575479","North-East","private"
"9f6985e2-08c4-4e28-888f-6e6234e2f311","Vehicle-DM258","2026-01-31 00:39:09.650","16.468526662062146","North-East","private"
"21c7a9a5-20c0-4ba8-80a9-4cd70f65add0","Vehicle-DM258","2026-01-31 00:39:53.650","32.821455238862484","North-East","private"
"816ae2a8-7c2b-4181-9c45-11828cf8f47e","Vehicle-DM258","2026-01-31 00:40:44.650","21.448629299148877","North-East","private"
"9ea77614-b362-49c8-a230-28812912c973","Vehicle-DM258","2026-01-31 00:41:37.650","17.45575535482432","North-East","private"
"1e5f0ae5-9d61-4b07-a9d7-3474d14f85d4","Vehicle-DM258","2026-01-31 00:42:28.650","29.67800311357906","North-East","private"
"4e86a7bc-6dd9-416a-bb87-5c6365a4680d","Vehicle-DM258","2026-01-31 00:43:08.650","11.826208101037881","North-East","private"
"c82ee2f9-da0f-4cdf-8789-54133e04c5b4","Vehicle-DM258","2026-01-31 00:43:47.650","17.195525999593386","North-East","private"
"c077aa57-c886-4e00-9383-c9c110c26a8e","Vehicle-DM258","2026-01-31 00:44:36.650","32.73693858146657","North-East","private"
"d4d3e76c-f96d-427a-9ec4-7d920af767c9","Vehicle-DM258","2026-01-31 00:45:24.650","27.8541700196202","North-East","private"
"1dda1c60-2752-4562-b45d-1dc049b7e08b","Vehicle-DM258","2026-01-31 00:46:16.650","2.008735405625637","North-East","private"
"e2e6cde0-891e-475f-8067-a107f18da922","Vehicle-DM258","2026-01-31 00:47:05.650","35.680811853640726","North-East","private"
"c5e5ef26-489e-457f-b194-7cd2edfa1924","Vehicle-DM258","2026-01-31 00:47:55.650","17.59490373059611","North-East","private"
"f96bd7ae-6405-4551-bd07-f8b6f7444afe","Vehicle-DM258","2026-01-31 00:48:31.650","16.303974786663467","North-East","private"
