"id","deviceid","location","timestamp","temperature","weathercondition","precipitation","windspeed","humidity","airqualityindex"
"7b4cd60a-1bf3-4d8f-b367-95f3e5a7d8dc","Vehicle-DM258","[51.654327820111135,-0.39189188571696204]","2026-02-01 00:52:16.885","12.862561141347896","Cloudy","19.615485607268834","80.74969977666434","24","47.16289824594111"
"16b8d951-0e4f-4bb2-ad8c-1c972b246485","Vehicle-DM258","[51.664039398734154,-0.40955086104892535]","2026-02-01 00:53:09.885","15.031572290144517","Sunny","10.06553205255672","33.93026053949632","13","124.32816696014282"
"a24c8a95-1abb-43e8-a0d8-9e3cb4da34e7","Vehicle-DM258","[51.67346758103125,-0.42749337301313817]","2026-02-01 00:53:53.885","8.737053096657165","Sunny","1.264708238122031","99.92824684127267","1","484.4981286423756"
"c9c77cc4-1614-4e77-8994-8524ab8b294e","Vehicle-DM258","[51.6831619950892,-0.44513801459516716]","2026-02-01 00:54:50.885","6.7481666882844","Snowy","6.630076454303799","78.40706019485694","58","142.62461447346016"
"29321b7e-da42-46ff-a0d5-2604a5659385","Vehicle-DM258","[51.692604791914476,-0.46296730676967257]","2026-02-01 00:55:50.885","-3.11031528422801","Rainy","1.429131822687077","58.41775944589712","64","459.69356541603764"
"52e97b6b-738a-4fc7-861c-e1a6e4a31faf","Vehicle-DM258","[51.701949671494205,-0.48058547827267917]","2026-02-01 00:56:47.885","15.931589161726794","Cloudy","10.094388782956937","94.15961272290893","72","123.10767389431243"
"e31a7593-3cb2-4cee-89c6-954ff29f925b","Vehicle-DM258","[51.711857053004536,-0.49829225335734334]","2026-02-01 00:57:35.885","3.083736563712618","Rainy","5.9671488153961505","39.57858467912545","85","322.7503944188247"
"3c210c68-50dc-4970-bf98-18f40234b66e","Vehicle-DM258","[51.722074071336245,-0.5154825190698985]","2026-02-01 00:58:05.885","25.878989883507927","Sunny","13.440860102540682","50.588469404876534","16","466.62968899685455"
"85d8be5c-548f-4941-8a5e-0bc40cbd6fe9","Vehicle-DM258","[51.731731598424986,-0.5334507722375413]","2026-02-01 00:59:01.885","25.49945261779595","Sunny","16.69658009281459","55.46022824896778","84","51.793250959105755"
"765dd8f5-0a57-49f0-8de7-f3bddea6f6a4","Vehicle-DM258","[51.7411350270954,-0.551469736259832]","2026-02-01 00:59:48.885","1.5295192990152353","Rainy","5.089932808186323","63.423795888507975","33","252.7045290489936"
"c70e2bad-bda0-4a33-9c04-9aa9c0c391de","Vehicle-DM258","[51.750515325563114,-0.5691721604872683]","2026-02-01 01:00:26.885","-0.9445905182472298","Rainy","4.039549406847154","44.183551186085054","90","213.84345949033968"
"24bd3452-c6df-49ed-b8ed-82ef999e44db","Vehicle-DM258","[51.759878569423186,-0.5864150540939681]","2026-02-01 01:01:24.885","6.445695519877944","Cloudy","10.744667822019293","4.1828858168857845","46","449.49074437129497"
"7a380d5a-00bb-4b0c-9719-623b12666a6e","Vehicle-DM258","[51.76937664596153,-0.6042915243547452]","2026-02-01 01:01:57.885","22.116094429773828","Cloudy","23.144095564238913","23.673733222935866","20","488.10301646548146"
"011d5580-e33b-4584-bd2c-4567f32fc4e7","Vehicle-DM258","[51.778689432323425,-0.6216809598829901]","2026-02-01 01:02:37.885","15.767121007934097","Cloudy","6.6701427398618005","78.73745091354711","13","191.27086129846717"
"7080af7b-1b93-4ca5-8119-02cde124318c","Vehicle-DM258","[51.78819986604097,-0.6389903732773932]","2026-02-01 01:03:21.885","22.011014111753255","Cloudy","0.591610867536288","19.312978832770867","42","139.30153051150197"
"668fbe55-5263-42f5-b932-7d224d7263b5","Vehicle-DM258","[51.79783901217005,-0.6566069676018652]","2026-02-01 01:04:12.885","24.11635135006619","Sunny","21.925960289389007","26.121519639021017","74","481.26715788077775"
"eda8d764-0dab-42b9-b36c-33efe8e230e5","Vehicle-DM258","[51.80723541471727,-0.6742984038433006]","2026-02-01 01:05:05.885","25.511311328814287","Sunny","9.629885833618179","57.65880434965995","32","22.193266856615544"
"2aafd361-ac53-48ed-8c1c-fb01e47ff3e5","Vehicle-DM258","[51.81704333506583,-0.6916178929736005]","2026-02-01 01:05:56.885","15.789483637422983","Rainy","10.782434990624672","94.88744859713142","42","311.57770497320456"
"d680cce0-6433-4fea-8024-ab58c76ce8d7","Vehicle-DM258","[51.82683845756987,-0.7090770000694948]","2026-02-01 01:06:36.885","-1.05407822916625","Snowy","16.623235855319287","37.91452771225418","95","451.40277286629134"
"dad13c3d-2d42-40c0-931d-aadef1da2bac","Vehicle-DM258","[51.83653253273863,-0.7263692749001908]","2026-02-01 01:07:15.885","12.97952821706614","Rainy","11.624704756175355","44.21597993048074","27","255.58699843729354"
"c2fcdd11-3a6d-4146-80d1-d0d916ef8df3","Vehicle-DM258","[51.915238426543844,-0.866419113405565]","2026-02-01 01:13:26.885","16.05339843587884","Snowy","18.10453444068222","84.05056630625586","16","490.3609887594616"
"9a7eb694-124c-403d-b8c2-8409afa6acd1","Vehicle-DM258","[51.92543335540643,-0.8839532206299371]","2026-02-01 01:14:17.885","-0.7933158958525084","Snowy","4.543225662835804","26.015631391930473","41","105.83014210574076"
"c1362878-5f66-4a1e-b2e0-e1be685c186c","Vehicle-DM258","[51.93548258511433,-0.9017000944143729]","2026-02-01 01:15:11.885","20.882238362275757","Snowy","0.4845821762502672","53.94190479225337","44","112.11108285987409"
"d93aa9f2-ee25-48c9-80c1-dda79b0322e7","Vehicle-DM258","[52.30613318347414,-1.571026211062881]","2026-02-01 01:44:56.885","13.121362841217149","Rainy","2.708652554980767","23.382190221158318","3","309.7734335222648"
"1bbc4797-43ea-4b3e-9a1c-4c46d529706c","Vehicle-DM258","[52.31633643938288,-1.588930843862807]","2026-02-01 01:45:28.885","16.733392129599267","Snowy","2.9168984181763613","4.534681101338212","4","152.1822921780026"
"dca128c7-8481-42c9-baf0-4fe37e31ef5f","Vehicle-DM258","[52.325721631381505,-1.6061695845542783]","2026-02-01 01:46:02.885","24.430803820769068","Snowy","14.683508638715187","72.65991505572416","53","327.46094874673196"
"707063bf-e5fa-4bc7-b4d1-ff24bab5fea5","Vehicle-DM258","[51.51732742679845,-0.14590098924477735]","2026-01-31 00:17:54.650","-1.8226495386832675","Sunny","14.762312811225991","3.1782679481783593","11","109.31898740180168"
"a83151d1-2496-498f-bf7c-738882047989","Vehicle-DM258","[51.52717667186139,-0.16331096963185496]","2026-01-31 00:18:46.650","13.267236200153171","Sunny","18.970184178244182","15.965931637689012","54","170.12525825899593"
"7b1ffd14-5ea0-4671-a689-005fc31f4981","Vehicle-DM258","[51.5374218849336,-0.18110037508674234]","2026-01-31 00:19:18.650","5.662627396848105","Rainy","20.178206831859505","72.9731786693818","68","62.41308142660468"
"ed4f989f-ce95-4bc2-b9a2-184a53dbd9a4","Vehicle-DM258","[51.547261925564875,-0.19839697042248935]","2026-01-31 00:20:07.650","0.9609462979564567","Sunny","1.1456095913915554","22.789827565154685","37","492.61076033037887"
"c01f20ba-966c-4003-83f8-b6537a32f644","Vehicle-DM258","[51.55693005178991,-0.21606956012012093]","2026-01-31 00:21:03.650","1.4947179539161182","Rainy","17.545507836463784","68.35476655366672","9","304.5655028334941"
"60c27aa3-6151-4f98-916f-0f795867209c","Vehicle-DM258","[51.56638145428367,-0.23381610467836328]","2026-01-31 00:22:02.650","16.223041780686113","Sunny","5.7262017991026095","3.210024390403776","40","200.58239351116447"
"8370aec6-5f93-4bc2-854a-bde6fe816bcc","Vehicle-DM258","[51.57658259040786,-0.25137492462688477]","2026-01-31 00:22:54.650","7.264588932880592","Snowy","3.5717897610515665","13.963031952550631","95","280.6840670815754"
"fc096fd5-bf2d-40d3-b93f-d5f94b08ce29","Vehicle-DM258","[51.58676841329146,-0.2691015241217443]","2026-01-31 00:23:31.650","10.298990881578561","Sunny","21.527572741666646","15.284131934826107","20","396.0396821814821"
"c0417b20-b017-4c2e-9aec-0599716547b6","Vehicle-DM258","[51.596441180603136,-0.2866316356933832]","2026-01-31 00:24:15.650","21.68417076926944","Sunny","17.007085256412964","11.455174298368664","68","375.43889979580484"
"11a1651e-8e30-45c7-96b1-74a4cf09246e","Vehicle-DM258","[51.60602268073178,-0.30459947793903847]","2026-01-31 00:24:45.650","3.1650605732838137","Cloudy","12.69204186510813","10.641082279770497","80","149.22239572431644"
"c24d0daa-fc3c-478b-943e-8c5dd8ecd4ad","Vehicle-DM258","[51.61546352000033,-0.3219629671389633]","2026-01-31 00:25:32.650","23.47329832626677","Rainy","12.215142700723696","11.186772532089506","46","439.3609389115921"
"68a7bf32-63a5-46e3-bf6d-2923a10ada33","Vehicle-DM258","[51.624809445166825,-0.3392109575397592]","2026-01-31 00:26:32.650","20.296720856022745","Cloudy","3.20978661249407","47.52823780987313","70","82.56347948706383"
"17382f5d-1e46-4749-a41d-7d3382b0b829","Vehicle-DM258","[51.635061808072834,-0.356408044046757]","2026-01-31 00:27:26.650","4.6632050303277435","Rainy","10.9525020978626","51.75758410355906","15","123.95280683300398"
"41942ba2-2ab8-4cae-bf8c-2ee903b96671","Vehicle-DM258","[51.64437084233284,-0.3739801225243325]","2026-01-31 00:28:14.650","14.564191675373067","Cloudy","1.6850082027576874","3.1412958053018136","42","35.42867494432672"
"e7606e8d-ad9c-4fc8-8bea-39d132aaebc8","Vehicle-DM258","[51.654327820111135,-0.39189188571696204]","2026-01-31 00:28:48.650","12.862561141347896","Cloudy","19.615485607268834","80.74969977666434","24","47.16289824594111"
"008d4714-d21a-494d-8bbe-0db64cee9ecb","Vehicle-DM258","[51.664039398734154,-0.40955086104892535]","2026-01-31 00:29:41.650","15.031572290144517","Sunny","10.06553205255672","33.93026053949632","13","124.32816696014282"
"660b7357-20d6-4642-a461-0353cf471c12","Vehicle-DM258","[51.67346758103125,-0.42749337301313817]","2026-01-31 00:30:25.650","8.737053096657165","Sunny","1.264708238122031","99.92824684127267","1","484.4981286423756"
"7c9b13e4-f4aa-44dd-818b-1fb5fbe9fa21","Vehicle-DM258","[51.6831619950892,-0.44513801459516716]","2026-01-31 00:31:22.650","6.7481666882844","Snowy","6.630076454303799","78.40706019485694","58","142.62461447346016"
"ccdf9c5d-23b8-425b-8fac-bb58a2e80788","Vehicle-DM258","[51.692604791914476,-0.46296730676967257]","2026-01-31 00:32:22.650","-3.11031528422801","Rainy","1.429131822687077","58.41775944589712","64","459.69356541603764"
"b8b73591-b9c8-42fa-8213-147169516163","Vehicle-DM258","[51.701949671494205,-0.48058547827267917]","2026-01-31 00:33:19.650","15.931589161726794","Cloudy","10.094388782956937","94.15961272290893","72","123.10767389431243"
"f5b3320b-db10-433c-a7b4-f49af33f8cca","Vehicle-DM258","[51.711857053004536,-0.49829225335734334]","2026-01-31 00:34:07.650","3.083736563712618","Rainy","5.9671488153961505","39.57858467912545","85","322.7503944188247"
"ecf10077-d7ee-451a-9cfd-e144ba0382e2","Vehicle-DM258","[51.722074071336245,-0.5154825190698985]","2026-01-31 00:34:37.650","25.878989883507927","Sunny","13.440860102540682","50.588469404876534","16","466.62968899685455"
"e3b1deb2-9256-42ff-b608-841da4429f05","Vehicle-DM258","[51.731731598424986,-0.5334507722375413]","2026-01-31 00:35:33.650","25.49945261779595","Sunny","16.69658009281459","55.46022824896778","84","51.793250959105755"
"bc2a2a3d-20cd-4447-b008-806c53d11135","Vehicle-DM258","[51.7411350270954,-0.551469736259832]","2026-01-31 00:36:20.650","1.5295192990152353","Rainy","5.089932808186323","63.423795888507975","33","252.7045290489936"
"24c18827-84b7-4c79-8480-0bc42ea895cb","Vehicle-DM258","[51.750515325563114,-0.5691721604872683]","2026-01-31 00:36:58.650","-0.9445905182472298","Rainy","4.039549406847154","44.183551186085054","90","213.84345949033968"
"82a81310-3dd1-401f-aa92-23873a0ef484","Vehicle-DM258","[51.759878569423186,-0.5864150540939681]","2026-01-31 00:37:56.650","6.445695519877944","Cloudy","10.744667822019293","4.1828858168857845","46","449.49074437129497"
"0a369f68-e076-40cf-a9b5-7ccd57c575d3","Vehicle-DM258","[51.76937664596153,-0.6042915243547452]","2026-01-31 00:38:29.650","22.116094429773828","Cloudy","23.144095564238913","23.673733222935866","20","488.10301646548146"
"52dc7e11-d380-4daf-9a00-4c4ba29ce825","Vehicle-DM258","[51.778689432323425,-0.6216809598829901]","2026-01-31 00:39:09.650","15.767121007934097","Cloudy","6.6701427398618005","78.73745091354711","13","191.27086129846717"
"d5378eab-3d0b-4504-a663-e2fc2b0bfead","Vehicle-DM258","[51.78819986604097,-0.6389903732773932]","2026-01-31 00:39:53.650","22.011014111753255","Cloudy","0.591610867536288","19.312978832770867","42","139.30153051150197"
"dde8f575-ff15-4e15-8ce9-d1af360d18c5","Vehicle-DM258","[51.79783901217005,-0.6566069676018652]","2026-01-31 00:40:44.650","24.11635135006619","Sunny","21.925960289389007","26.121519639021017","74","481.26715788077775"
"4c8732b4-c949-405f-b3bc-79715026754f","Vehicle-DM258","[51.80723541471727,-0.6742984038433006]","2026-01-31 00:41:37.650","25.511311328814287","Sunny","9.629885833618179","57.65880434965995","32","22.193266856615544"
"53046a36-9626-468c-9a1f-d41767a19710","Vehicle-DM258","[51.81704333506583,-0.6916178929736005]","2026-01-31 00:42:28.650","15.789483637422983","Rainy","10.782434990624672","94.88744859713142","42","311.57770497320456"
"93d4f2b5-46ba-4177-89fb-b8605ed352df","Vehicle-DM258","[51.82683845756987,-0.7090770000694948]","2026-01-31 00:43:08.650","-1.05407822916625","Snowy","16.623235855319287","37.91452771225418","95","451.40277286629134"
"d817e965-7e10-41b7-a009-a94c5bbb8daa","Vehicle-DM258","[51.83653253273863,-0.7263692749001908]","2026-01-31 00:43:47.650","12.97952821706614","Rainy","11.624704756175355","44.21597993048074","27","255.58699843729354"
"c23f447f-3500-4316-9a03-d767c926292c","Vehicle-DM258","[51.84610431914362,-0.7438314210638858]","2026-01-31 00:44:36.650","18.2852822637627","Rainy","5.616016649932207","19.912993272657665","3","23.106859046379213"
"d722648d-2d23-44d4-98f6-281a7932fbc8","Vehicle-DM258","[51.855847735312004,-0.7610712841548348]","2026-01-31 00:45:24.650","10.325692239323544","Cloudy","3.6892836272824554","68.76224130805196","96","430.22028271126067"
"a06b5629-7d5d-4266-9057-3b6b2fe483ac","Vehicle-DM258","[51.865354576448816,-0.7783931742986617]","2026-01-31 00:46:16.650","2.7251466694591215","Sunny","11.411545636754314","80.14166017222645","85","265.56594292779437"
"859ae4ab-7838-4515-a757-65dc7dbc98c0","Vehicle-DM258","[51.87559261605726,-0.7956277483728513]","2026-01-31 00:47:05.650","8.22896346261832","Snowy","22.430202580831555","74.3655442159585","60","225.03487862345406"
"d184e2c2-a62d-4fd0-9656-557aa6814df9","Vehicle-DM258","[51.885646429741556,-0.8132324485600234]","2026-01-31 00:47:55.650","17.11989074094275","Cloudy","6.792877677054615","31.97095684187623","69","40.28882882883422"
"bc71d441-2d58-4c7c-8753-74f533a0dd49","Vehicle-DM258","[51.89531746503399,-0.8312056432934463]","2026-01-31 00:48:31.650","11.820945355621376","Snowy","1.556642764589633","83.28911693404876","49","452.4192391700885"
"88c65178-a039-44e3-a2ae-5d6a8c1cdfcf","Vehicle-DM258","[51.90546219706629,-0.8485660487173282]","2026-01-31 00:49:13.650","4.256992223543886","Snowy","21.336198764227614","95.34303384701063","53","269.1102838051158"
"3c25fb95-432f-488a-8868-c28d118a94bf","Vehicle-DM258","[51.915238426543844,-0.866419113405565]","2026-01-31 00:49:58.650","16.05339843587884","Snowy","18.10453444068222","84.05056630625586","16","490.3609887594616"
"7e88c414-7b55-4840-acf3-913627e1850b","Vehicle-DM258","[51.92543335540643,-0.8839532206299371]","2026-01-31 00:50:49.650","-0.7933158958525084","Snowy","4.543225662835804","26.015631391930473","41","105.83014210574076"
"b5b2593f-6ba7-4013-9fc4-70249be14b28","Vehicle-DM258","[51.93548258511433,-0.9017000944143729]","2026-01-31 00:51:43.650","20.882238362275757","Snowy","0.4845821762502672","53.94190479225337","44","112.11108285987409"
"8af8179c-09a6-4324-b289-c1c62c1fe22e","Vehicle-DM258","[51.94552481831839,-0.918876482681657]","2026-01-31 00:52:19.650","2.3948931985560815","Snowy","16.736471115497768","56.396958193001915","27","232.51699171761035"
"65bf6811-9cf8-4240-a89e-76655d6b993b","Vehicle-DM258","[51.954980607461756,-0.9363952351877661]","2026-01-31 00:53:12.650","0.07674011518317414","Rainy","2.7024687414401645","2.5678425497466018","39","287.8983642062071"
"83624bc2-5815-4d15-965c-e6fbd18a7393","Vehicle-DM258","[51.965210078060295,-0.9543229054106744]","2026-01-31 00:54:00.650","-1.8410595311747278","Rainy","21.257330977219908","60.04116148168441","15","398.113608300106"
"4205ce86-4a1a-4875-8514-01f3fba8e7ab","Vehicle-DM258","[51.9748452818256,-0.9720205273974397]","2026-01-31 00:54:41.650","-4.607783344858555","Snowy","20.558272952251453","10.55388706439986","46","317.792553050723"
"d4e37fe9-0d17-4308-ba7e-a29587a7a2f8","Vehicle-DM258","[51.98456876897061,-0.9894127320934264]","2026-01-31 00:55:41.650","23.508147363985778","Snowy","11.621844290862695","82.57345984207556","75","134.19776902461265"
"42efb2c9-8ab2-4c03-b23f-7a8d665202a6","Vehicle-DM258","[51.994135697219804,-1.0070879300932327]","2026-01-31 00:56:35.650","6.748668427976185","Sunny","12.35766259039805","32.50141678887595","62","106.0599250898695"
"a77f5070-9b0d-4d2b-b261-6e0d20304db7","Vehicle-DM258","[52.00370335570784,-1.0246177750852952]","2026-01-31 00:57:33.650","24.389939911087968","Sunny","6.033901259316998","40.642812467051925","71","379.0823267412332"
"5c4e1d6b-8cff-4587-adc6-d27b3fcd1b7a","Vehicle-DM258","[52.01343953025743,-1.0427265318259467]","2026-01-31 00:58:12.650","4.492386934032741","Rainy","11.831512218988118","53.09219311457678","54","498.315731979666"
"00c2d31e-f35a-4d64-9c1e-0a0b12bedcbb","Vehicle-DM258","[52.023079340785046,-1.0603987865630935]","2026-01-31 00:58:51.650","0.9701130969970393","Sunny","18.5720265909776","95.08775603934347","88","92.57492121883098"
"f42912c5-7cb9-4c7a-941c-37528b3b88a0","Vehicle-DM258","[52.032643840412014,-1.0779351996571327]","2026-01-31 00:59:45.650","-1.8836906491854863","Cloudy","7.406161581628612","36.08810691493864","38","7.074183628031916"
"a8305e95-5c63-46a2-a2fa-c571d2bc8f3e","Vehicle-DM258","[52.042206151738796,-1.0950869047260299]","2026-01-31 01:00:32.650","14.773959308283754","Snowy","2.564691169694017","1.2265403375507966","36","234.6984724652551"
"c8d8af07-6957-405c-bf2b-6296b87f2d33","Vehicle-DM258","[52.051678515409186,-1.1131615280088463]","2026-01-31 01:01:32.650","-2.974353511468093","Snowy","1.8520542563909947","62.94457069519983","6","75.86350347547821"
"28361262-e899-42a1-9224-6f00ddc41358","Vehicle-DM258","[52.061051696317584,-1.131039337053636]","2026-01-31 01:02:19.650","19.512965725146003","Cloudy","19.392338492455433","38.037802614654936","56","148.6765662586937"
"a0333b73-7017-491b-8f52-224059c3aecc","Vehicle-DM258","[52.0706450765619,-1.1485443097325638]","2026-01-31 01:03:08.650","18.644850234995967","Cloudy","6.616153132250186","8.11874654669843","30","86.90677416321724"
"6b57d2da-6f26-4ea7-9d8e-c3acb5b904e1","Vehicle-DM258","[52.079935752284506,-1.166219806027946]","2026-01-31 01:03:57.650","3.9312515774043675","Rainy","17.574688952342928","45.40313264070433","87","116.71190308001277"
"c08fba93-99b1-41b5-b85d-3570d23473fd","Vehicle-DM258","[52.08964889125061,-1.1838012436492353]","2026-01-31 01:04:47.650","-0.5906751512460042","Sunny","4.148069730518117","30.761181261423253","95","412.12015066000464"
"44c798fc-ba66-4302-90bf-f8381fb0b9db","Vehicle-DM258","[52.09906124490879,-1.2012385656580231]","2026-01-31 01:05:39.650","11.739428440538433","Snowy","2.0110462974825243","3.986078418361305","55","367.26696164280764"
"a4dc63f6-b9f6-4d5b-a80f-c47b7251f975","Vehicle-DM258","[52.10837510980118,-1.2191356412423011]","2026-01-31 01:06:30.650","24.474374611996925","Rainy","14.40617461506867","76.31090041717054","22","235.25041162581678"
"60532c57-5d5b-48bb-86d5-d3df98b7c75d","Vehicle-DM258","[52.1178445989484,-1.2366763116170232]","2026-01-31 01:07:20.650","9.570322243770903","Snowy","8.3327098416273","67.01335095211854","20","164.9018317894827"
"5d3d0618-3852-4f2a-9b75-53a92e8654bd","Vehicle-DM258","[52.12779518248539,-1.2544018593622095]","2026-01-31 01:08:14.650","4.750031872275205","Rainy","2.8980400357739464","77.25479260398077","65","412.4636016343505"
"96ffffd5-e4be-4ca8-b09e-980c91df53b8","Vehicle-DM258","[52.137496430056196,-1.272340276820815]","2026-01-31 01:08:55.650","8.703269627390105","Sunny","5.088955958756847","54.921963908533165","36","219.05804753618912"
"4e92e235-b61d-4d57-b4e9-41ac1bcee132","Vehicle-DM258","[52.14681329949864,-1.289836254543811]","2026-01-31 01:09:50.650","12.07600921708277","Snowy","2.3302300320380636","99.22571393952197","14","230.72394708939171"
"2a2e6b08-c753-43d4-993a-003bf877ee1f","Vehicle-DM258","[52.15659967500335,-1.307245651217819]","2026-01-31 01:10:36.650","9.957486885693545","Snowy","6.0932726518784595","55.12650768804696","49","95.30518547396416"
"acd93980-7f28-44e1-9550-27b5432c496d","Vehicle-DM258","[52.16675170193778,-1.325095403814997]","2026-01-31 01:11:31.650","19.41923957869312","Rainy","20.51373682963946","28.283898328282664","38","418.7379613032107"
"38b36868-e494-4e9c-837f-b4dde02774a9","Vehicle-DM258","[52.176904962532475,-1.3427748564219537]","2026-01-31 01:12:16.650","11.846331951718863","Snowy","23.321306392881525","86.96016832340685","89","119.40277208312466"
"78ca0f05-4221-44d4-aefa-d661e0aed678","Vehicle-DM258","[52.18704897550846,-1.360490081326404]","2026-01-31 01:12:56.650","20.15367597951118","Snowy","24.710350048484063","79.23936606999304","83","490.40906932989253"
"437ceff4-1a7f-410f-ad36-68cf26508632","Vehicle-DM258","[52.196463221778274,-1.377650727736227]","2026-01-31 01:13:36.650","8.649492502890991","Snowy","0.3836899478815159","14.415541596694748","83","484.97839702055313"
"b00b1aa8-529a-4465-88ca-2f42bdd4606b","Vehicle-DM258","[52.206532747069545,-1.3955117049566836]","2026-01-31 01:14:25.650","21.404724062871434","Snowy","23.853489815566903","62.67991790079878","97","243.97374269508947"
"0e3aa9fa-f38f-4fb0-a4ad-f2b0919954e9","Vehicle-DM258","[52.21643820653115,-1.4134029347135815]","2026-01-31 01:15:16.650","18.149757368875736","Snowy","24.458443205513642","76.03696929942654","90","436.28961630354536"
"e1d88c8e-3399-433b-85ba-ebe28c1b765c","Vehicle-DM258","[52.22642020769395,-1.4306255106515309]","2026-01-31 01:15:47.650","6.1123636113112685","Snowy","3.6392448924849607","53.116631814876","72","340.9001856763641"
"24019ab6-cfa6-4320-b417-014ecb749e5f","Vehicle-DM258","[52.23588327704901,-1.4481420188646423]","2026-01-31 01:16:29.650","23.2976994967302","Cloudy","5.804711107378807","63.79046310035685","58","127.66335407957702"
"2c91c772-c804-4e3d-9d9b-181ab4f8e176","Vehicle-DM258","[52.24607248647261,-1.4655904079789432]","2026-01-31 01:17:04.650","25.617202551772614","Rainy","15.973467559000303","42.430893846089766","32","228.41790633389326"
"39a8b6b7-3436-408c-97de-612d79888882","Vehicle-DM258","[52.25635986003812,-1.482863072520283]","2026-01-31 01:17:37.650","12.819169835537998","Rainy","0.5484899464891252","83.0037561492844","50","137.24019008911387"
"5d094c2e-da88-4dc2-a150-c740e1ba604b","Vehicle-DM258","[52.26655847699183,-1.500243900366149]","2026-01-31 01:18:33.650","19.76466370473556","Rainy","5.4751134732026365","19.013198927708828","32","338.88222931167974"
